time,tag_id,qualityName_id,value,name
2017-01-20 22:48:15.413,303,1,0.6270941,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 22:48:35.687,303,2,0,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 22:50:57.623,186,2,0.3953051,RowA.Cell02.VisioFroth.Cell02.Velocity
2017-01-20 22:51:17.903,186,1,1.426609,RowA.Cell02.VisioFroth.Cell02.Velocity
2017-01-20 22:51:17.903,303,1,1.315714,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 22:51:38.180,1388,1,0.734438,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:51:58.460,1388,2,0.03604364,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:52:18.740,303,2,0.2125812,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 22:54:20.413,1388,1,0.4959245,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:55:00.970,1388,2,0.1521713,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:55:21.250,1388,1,0.7892416,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:56:22.087,1388,2,0.4310891,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:58:44.040,1388,1,0.5302458,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 22:59:04.317,1388,2,0.2405931,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:01:06.010,1388,1,0.4003319,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:01:26.287,1388,2,0.5954272,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:03:07.683,1388,1,0.7070376,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:03:27.960,1388,2,0.1603637,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:06:30.470,1388,1,0.6602743,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:06:30.470,303,1,0.6073809,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:06:50.750,303,2,0.171973,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:06:50.750,1388,2,0.3496348,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:07:11.033,1388,1,0.8428405,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:07:51.587,1388,2,0.2514686,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:09:32.987,1109,2,0.4940014,RowB.Cell05.VisioFroth.Cell05.Velocity
2017-01-20 23:09:53.260,1109,1,1.551911,RowB.Cell05.VisioFroth.Cell05.Velocity
2017-01-20 23:10:13.540,1388,1,0.8192126,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:10:33.837,1388,2,0.3484414,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:11:34.673,1388,1,0.5993828,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:11:54.950,1388,2,0.4423766,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:22:23.697,1388,1,0.7753786,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:22:43.977,1388,2,0.2313428,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:25:46.523,1388,1,0.5131697,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:26:06.803,1388,2,0.3604541,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:28:08.487,1388,1,0.6701137,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:28:49.050,1388,2,0.5604997,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:29:09.347,1388,1,0.6989516,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:29:49.903,1388,2,0.08594799,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:30:30.463,1388,1,0.5992278,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:30:50.743,1388,2,0.2101875,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:31:31.313,1388,1,0.5861275,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:32:32.197,1388,2,0.3211616,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:32:52.477,1388,1,0.5238027,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:34:13.593,1388,2,0.2240627,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:34:33.873,1388,1,0.6740314,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:34:54.153,1388,2,0.1575806,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:35:14.433,303,1,0.5231578,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:35:34.710,303,2,0.2398034,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:36:55.827,303,1,0.6281177,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:37:16.107,303,2,0,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:37:56.667,1388,1,0.7216198,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:38:16.940,1388,2,0.296267,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:38:37.220,1388,1,1.161952,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:38:57.497,1388,2,0.4505088,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:39:17.780,1388,1,0.6894061,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:39:58.337,1388,2,0.07162479,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:40:18.613,1388,1,0.6845775,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:40:38.893,1388,2,0.4986944,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:41:19.450,1388,1,0.6525907,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:41:39.730,1388,2,0.315402,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:42:00.010,303,1,0.5431664,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:42:20.290,303,2,0.5400689,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:42:20.290,1388,1,1.263733,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:43:41.467,1388,2,0.6851817,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:44:42.303,1388,1,0.5167238,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:45:22.877,1388,2,0.3519065,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:46:03.437,1388,1,0.8083742,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:46:23.713,1388,2,0.4170072,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:47:04.273,1388,1,0.9386089,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:47:44.830,1388,2,0.443656,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:48:05.113,1388,1,1.024663,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:49:26.233,1388,2,0.5151647,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:50:06.797,1388,1,0.8394384,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:51:07.640,1388,2,0.4363005,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:52:08.480,1388,1,0.84064,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:52:28.763,1388,2,0.5245838,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:54:10.167,1388,1,1.455857,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:54:10.167,303,1,0.8839151,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:54:30.447,303,2,0.4406316,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-20 23:55:11.013,1388,2,0.4622824,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:55:31.293,1388,1,0.7905967,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:55:51.577,1388,2,0.3216919,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:56:32.137,1388,1,0.9811555,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:57:12.697,1388,2,0.1519079,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-20 23:57:32.977,1388,1,0.7677708,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-21 00:00:35.523,1388,2,0.406557,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-21 00:00:55.803,1388,1,0.7764418,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-21 00:01:56.647,1388,2,0.2750841,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-21 00:02:16.927,1388,1,1.089089,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-21 00:03:17.770,1388,2,0.1389449,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-21 00:03:17.770,303,1,0.8499725,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-21 00:03:38.050,303,2,0,RowA.Cell03.VisioFroth.Cell03.Velocity
2017-01-21 00:03:38.050,1388,1,0.8171007,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-21 00:03:58.333,1388,2,0.6087207,RowB.Cell06.VisioFroth.Cell06.Velocity
2017-01-21 00:04:18.613,1388,1,0.6378707,RowB.Cell06.VisioFroth.Cell06.Velocity
