MF Pb,MF Zn,MF Fe,PbFC Pb,PbFC ZN,PbFC Fe,ZRF Pb,ZRF Zn,ZRF Fe,ZRT A Pb,ZRT A Zn,ZRT A Fe,ZRT B Pb,ZRT B Zn,ZRT B Fe,ZRT Comb Pb,ZRT Comb Zn,ZRT Comb Fe,Z1RC Pb,Z1RC Zn,Z1RC Fe,Z2RC Pb,Z2RC Zn,Z2RC Fe,ZRCC Pb,ZRCC Zn,ZRCC Fe,value,qualityName_id
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.119951248,7.7256150246,1.7872149944,1.0589259863,3.1009037495,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.9902200699,38.639404297,5.4797606468,3.9125077724,24.097263336,13.909279823,99.900001526,99.900001526,99.900001526,1.568558,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.119951248,7.7256150246,1.7872149944,1.0589259863,3.1009037495,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.9902200699,38.639404297,5.4797606468,3.9125077724,24.097263336,13.909279823,99.900001526,99.900001526,99.900001526,0.0,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.119951248,7.5721755028,1.7872149944,1.0589259863,3.1009037495,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.042011261,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,0.5756003000000001,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.119951248,7.5721755028,1.7872149944,1.0589259863,3.1009037495,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.042011261,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,0.09286577,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.185291974,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,0.6575048000000001,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.29511261,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,0.35347140000000005,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.29511261,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,1.402799,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.29511261,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,0.2810988,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.29511261,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,0.7772933000000001,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5641374588,17.29511261,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,0.2330843,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.5394346805,17.320771693,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,1.465141,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,4.0126161575,24.262229919,14.018801689,99.900001526,99.900001526,99.900001526,0.07621409,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,3.8931290582,24.262229919,13.892505867,99.900001526,99.900001526,99.900001526,0.641125,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,3.8761203289,24.262229919,13.874527931,99.900001526,99.900001526,99.900001526,0.09230502,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,3.8761203289,24.262229919,13.874527931,99.900001526,99.900001526,99.900001526,0.9044834,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,3.8761203289,24.262229919,13.874527931,99.900001526,99.900001526,99.900001526,0.42041769999999995,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.79499054,5.4797606468,3.8761203289,24.262229919,13.874527931,99.900001526,99.900001526,99.900001526,0.8980541,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.08502389,5.37420778,3.8761203289,24.262229919,13.874527931,99.900001526,99.900001526,99.900001526,0.5517979000000001,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.203556061,5.3310699463,3.8761203289,24.262229919,13.874527931,99.900001526,99.900001526,99.900001526,1.0868719999999998,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.203556061,5.3310699463,3.8761203289,24.262229919,13.874527931,99.900001526,99.900001526,99.900001526,0.38036440000000005,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.41837883,7.5721755028,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.203556061,5.3310699463,3.8761203289,24.262229919,13.874527931,99.900001526,99.900001526,99.900001526,1.20246,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.229631424,7.4189977646,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.203556061,5.3310699463,3.8761203289,24.262229919,13.874527931,99.900001526,99.900001526,99.900001526,0.1389703,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.229631424,7.4189977646,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.203556061,5.3310699463,3.8761203289,23.871391296,14.140694618,99.900001526,99.900001526,99.900001526,0.7752773000000001,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.229631424,7.4189977646,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.203556061,5.3310699463,3.8761203289,23.871391296,14.140694618,99.900001526,99.900001526,99.900001526,0.0,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4454653263,17.229631424,7.4189977646,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,39.05374519,5.3310699463,3.8761203289,23.871391296,14.140694618,99.900001526,99.900001526,99.900001526,1.366354,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.2786085606,17.478445053,7.2736058235,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.495838165,5.3310699463,3.8761203289,23.871391296,14.140694618,99.900001526,99.900001526,99.900001526,0.2416486,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.2786085606,17.478445053,7.2736058235,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,38.495838165,5.3310699463,3.8761203289,23.871391296,14.140694618,99.900001526,99.900001526,99.900001526,3.690658,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.2786085606,17.478445053,7.2736058235,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.919559479,5.4666543007,3.903785944,24.225442886,13.81549263,99.900001526,99.900001526,99.900001526,0.0,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.2786085606,17.376497269,7.2736058235,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.919559479,5.4666543007,3.903785944,24.225442886,13.81549263,99.900001526,99.900001526,99.900001526,1.345497,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.2786085606,17.69109726,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.647838593,5.4666543007,3.7772362232,24.200674057,13.82612133,99.900001526,99.900001526,99.900001526,0.2682531,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.2786085606,17.69109726,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.647838593,5.4666543007,3.7772362232,24.200674057,13.82612133,99.900001526,99.900001526,99.900001526,0.9656829,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.2786085606,17.69109726,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.304351807,5.4666543007,3.7772362232,24.200674057,13.82612133,99.900001526,99.900001526,99.900001526,0.0,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.304351807,5.4666543007,3.7772362232,24.200674057,13.82612133,99.900001526,99.900001526,99.900001526,2.2017860000000002,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.304351807,5.4666543007,3.7772362232,24.200674057,13.82612133,99.900001526,99.900001526,99.900001526,0.1908656,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.304351807,5.4666543007,3.8516645952,23.846295841,14.003119749,99.900001526,99.900001526,99.900001526,0.7273938,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.304351807,5.4666543007,3.8810887337,23.706197739,14.073093414,99.900001526,99.900001526,99.900001526,0.32348140000000003,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.304351807,5.4666543007,3.8810887337,23.706197739,14.073093414,99.900001526,99.900001526,99.900001526,1.861589,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.304351807,5.4666543007,3.8810887337,23.706197739,14.073093414,99.900001526,99.900001526,99.900001526,0.0,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.556223564,5.4666543007,3.8810887337,23.706197739,14.073093414,99.900001526,99.900001526,99.900001526,0.6604774999999999,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.589115143,5.4666543007,3.8810887337,23.706197739,14.073093414,99.900001526,99.900001526,99.900001526,0.3794592,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.589115143,5.4666543007,3.8810887337,23.706197739,14.073093414,99.900001526,99.900001526,99.900001526,1.28047,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.589115143,5.4666543007,3.8361828888,23.609255922,14.02543827,99.900001526,99.900001526,99.900001526,0.08342482,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.589115143,5.4666543007,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,1.736132,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.589115143,5.4666543007,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,0.5028676999999999,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.2267565727,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.589115143,5.4666543007,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,2.006138,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8863427639,37.589115143,5.4666543007,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,0.428371,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.8045873804,37.841600736,5.4093580865,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,0.9012396,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,0.0,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,0.6724962,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.51802063,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,0.22218920000000003,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.414521733,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,0.8152196,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.374212265,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.7644917965,23.454490662,13.949357986,99.900001526,99.900001526,99.900001526,0.42416509999999996,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.374212265,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,1.8255830000000002,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.374212265,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.6573424,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.374212265,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.8641629000000001,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.374212265,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.21578560000000002,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.374212265,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.6744170189,38.243606567,5.3181314468,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,1.376927,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.374212265,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.522319794,5.5218186378,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.4273809,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.374212265,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.522319794,5.5218186378,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,1.710146,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.522319794,5.5218186378,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.1217745,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.522319794,5.5218186378,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.5797806999999999,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.522319794,5.5218186378,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.4159253,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.522319794,5.5218186378,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.971592,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.522319794,5.5218186378,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.05544299999999999,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.522319794,5.5218186378,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.7133979,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.522319794,5.5218186378,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.05536093,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.226169586,5.6328048706,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.6654788,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.226169586,5.6328048706,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.45774970000000004,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.229129791,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.226169586,5.6328048706,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,2.116866,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,16.986244202,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.226169586,5.6328048706,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,0.28806170000000003,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,16.986244202,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.226169586,5.6328048706,3.6548941135,23.650003433,13.711787224,99.900001526,99.900001526,99.900001526,1.09402,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,16.986244202,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.226169586,5.6328048706,3.6548941135,22.740259171,14.097620964,99.900001526,99.900001526,99.900001526,0.04643425,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,16.986244202,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.226169586,5.6328048706,3.6548941135,22.740259171,14.097620964,99.900001526,99.900001526,99.900001526,0.5295021,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,16.986244202,7.0993704796,1.7872149944,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.226169586,5.6328048706,3.6548941135,22.740259171,14.097620964,99.900001526,99.900001526,99.900001526,0.14165350000000002,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.197322845,7.0993704796,1.6713415384,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.529987335,5.6328048706,3.5053665638,22.322473526,14.097620964,99.900001526,99.900001526,99.900001526,0.6387624,1
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.197322845,7.0993704796,1.6713415384,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,37.529987335,5.6328048706,3.5053665638,22.322473526,14.097620964,99.900001526,99.900001526,99.900001526,0.22333530000000001,2
99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.1522877216,17.197322845,7.0993704796,1.6713415384,1.0589259863,3.0888109207,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.809387207,38.311306,5.6328048706,3.5053665638,22.322473526,14.097620964,99.900001526,99.900001526,99.900001526,1.264297,1
